06/01/2026,"-52.57",Reddy Express  2138       Vasse
12/06/2025,"-7.73",SMP*Presotea James St6b   Northbridge
11/06/2025,"2500.00",PAYMENT - THANKYOU
11/06/2025,"-11.15",U & I Cafe                Northbridge
11/06/2025,"-14.55",MCDONALDS JOLIMONT        JOLIMONT
10/06/2025,"-74.57",FARMER JACKS SUBIACO      SUBIACO
09/06/2025,"-54.86",HBF HEALTH LIMITED        PERTH
09/06/2025,"-6.49",AMAZON MARKETPLACE AU     SYDNEY SOUTH
09/06/2025,"-98.00",SPECSAVERS                SYDNEY
06/06/2025,"-287.00",THE RUNNING CENTRE        WEST PERTH
06/06/2025,"-90.00",CITY OF VINCENT           LEEDERVILLE
05/06/2025,"-58.89",SQ *POPO LEE              1800595310
04/06/2025,"-66.88",Reddy Express 6913        Perth West
04/06/2025,"-74.99",IINET LTD N               SYDNEY
04/06/2025,"-71.90",QINWEIWEI LANZHOU NOODLE  PERTH
30/05/2025,"-68.32",FARMER JACKS SUBIACO      SUBIACO
30/05/2025,"-13.99",SPOTIFY                   SYDNEY
29/05/2025,"-50.40",DUONG HOLDINGS PTY LTD    NORTHBRIDGE
28/05/2025,"-285.00",SP NEEDESSENTIALS         TORQUAY
28/05/2025,"-5.70",SQ *GIANT COFFEE          Northbridge
28/05/2025,"-14.33",STEAM PURCHASE            SEATTLE
28/05/2025,"-61.72",FARMER JACKS SUBIACO      SUBIACO
28/05/2025,"-6.04",THE SUNMOS TRUST          NORTHBRIDGE
28/05/2025,"-5.50",THE NIGHT SAVIOR PTY      PERTH
27/05/2025,"-20.89",SQ *SIPRA KEBAB AND GRILL West Perth
27/05/2025,"-262.79",GIBNEY COTTESLOE          COTTESLOE
26/05/2025,"-19.08",SHANGHAI STREET NORTHBRID NORTHBRIDGE
26/05/2025,"-10.25",PERTH AIRPORT PTY LTD     PERTH AIRPORT
26/05/2025,"-54.86",HBF HEALTH LIMITED        PERTH
26/05/2025,"-62.00",SQ *GANGNAM AT YAGAN SQUA Perth
26/05/2025,"-15.34",BOBABOBA NORTHBRIDGE      Northbridge
26/05/2025,"-5.05",CPP ROE STREET            NORTHBRIDGE
23/05/2025,"-22.55",MCDONALDS DT 1488         KARAWARA
23/05/2025,"-1.49",APPLE.COM/BILL            SYDNEY
22/05/2025,"-34.00",Let's Eat                 West Perth
22/05/2025,"-25.28",North Bird Wine           Northbridge
21/05/2025,"-44.66",HAKATA GENSUKE (WA) PT    EAST VICTORIA
20/05/2025,"-49.02",FARMER JACKS SUBIACO      SUBIACO
19/05/2025,"-64.10",OTR COMO                  COMO
19/05/2025,"-49.64",FARMER JACKS SUBIACO      SUBIACO
19/05/2025,"-20.71",SUBI FISH N CHIPS         SUBIACO
16/05/2025,"-66.92",TS/Ayam Penyet Ria - V    Victoria
16/05/2025,"-45.00",THE EXECUTIVES            WEST PERTH
14/05/2025,"-21.76",FARMER JACKS SUBIACO      SUBIACO
13/05/2025,"-16.50",SQ *SIPRA KEBAB AND GRILL West Perth
12/05/2025,"2465.00",PAYMENT - THANKYOU
12/05/2025,"-7.73",SMP*Presotea James St6b   Northbridge
12/05/2025,"-20.10",BANGKOK BROTHERS          NORTHBRIDGE
12/05/2025,"-6.60",SQ *GIANT COFFEE          Northbridge
12/05/2025,"-54.86",HBF HEALTH LIMITED        PERTH
12/05/2025,"-70.54",FARMER JACKS SUBIACO      SUBIACO
12/05/2025,"-30.16",VO TRAN TRADINGS PTY L    MORLEY
09/05/2025,"-60.70",APRBS VICTORIA PARK PT    VICTORIA PARK
08/05/2025,"-69.21",Reddy Express 6913        Perth West
08/05/2025,"-9.70",SUSHI HUB WILLIAM ST      PERTH
08/05/2025,"-198.00",RB Climbing Three Pty Ltd Willetton
08/05/2025,"-3.50",RB Climbing Three Pty Ltd Willetton
07/05/2025,"-6.60",SQ *GIANT COFFEE          Northbridge
06/05/2025,"-13.42",FARMER JACKS SUBIACO      SUBIACO
06/05/2025,"-36.37",WEI'S DUMPLING HUT        SUBIACO
05/05/2025,"-37.76",FARMER JACKS SUBIACO      SUBIACO
05/05/2025,"-74.99",IINET LTD N               SYDNEY
05/05/2025,"-16.50",SQ *SIPRA KEBAB AND GRILL 1800595310
05/05/2025,"-19.00",Dominos Estore West Perth dominos.com.a
02/05/2025,"-7.00",SQ *CHARLIE BOY COFFEE    Northbridge
02/05/2025,"-39.12",STEAM PURCHASE            SEATTLE
01/05/2025,"-24.98",IVF PHARMACY SERVICE      WEST PERTH
01/05/2025,"-17.85",MCDONALDS JOLIMONT        JOLIMONT
30/04/2025,"-23.12",Blizzard Entertainment    949-9551380
30/04/2025,"-6.60",SQ *GIANT COFFEE          Northbridge
30/04/2025,"-10.04",U & I Cafe                Northbridge
30/04/2025,"-13.99",SPOTIFY                   SYDNEY
29/04/2025,"-12.95",STEAM PURCHASE            SEATTLE
29/04/2025,"-486.80",DEPARTMENT OF TRANSPOR    PERTH
28/04/2025,"-231.22",Pin* SoPYC                Applecross
28/04/2025,"-170.00",PERTHRUNNINGFESTIVAL      WEST PERTH
28/04/2025,"-49.36",FARMER JACKS SUBIACO      SUBIACO
28/04/2025,"-54.86",HBF HEALTH LIMITED        PERTH
24/04/2025,"-18.50",TIEN TIEN YOGURT PL       EAST VICTORIA
23/04/2025,"-1.49",APPLE.COM/BILL            SYDNEY
23/04/2025,"-50.63",FARMER JACKS SUBIACO      SUBIACO
22/04/2025,"-83.67",TS/Ayam Penyet Ria - V    Victoria
22/04/2025,"-67.73",FARMER JACKS SUBIACO      SUBIACO
22/04/2025,"-17.65",MCDONALDS JOLIMONT        JOLIMONT
22/04/2025,"-4.00",CocaColaEPP               Northbridge
17/04/2025,"-21.72",FARMER JACKS SUBIACO      SUBIACO
16/04/2025,"-44.64",GOLDEN CHOICE SUBIAC      SUBIACO
16/04/2025,"-2.00",WILSON PARKING AUSTRALIA  PERTH
16/04/2025,"-55.67",AMPOL SUBIACO             SUBIACO
15/04/2025,"-101.99",SP PRECISION FUEL HYDR    ARUNDEL
15/04/2025,"-35.64",FARMER JACKS SUBIACO      SUBIACO
14/04/2025,"-14.64",LS North Street Store     Cottesloe
14/04/2025,"-20.50",SQ *SIPRA KEBAB AND GRILL 1800595310
14/04/2025,"-54.86",HBF HEALTH LIMITED        PERTH
14/04/2025,"-92.00",HBF RUN FOR A REASON      PERTH
14/04/2025,"-41.10",THEMELBOURNEHOTEL-F&B     PERTH
11/04/2025,"5620.00",PAYMENT - THANKYOU
11/04/2025,"-38.59",FARMER JACKS SUBIACO      SUBIACO
10/04/2025,"-55.00",REWARD PROGRAM FEE
10/04/2025,"-320.00",ANNUAL FEE
10/04/2025,"-19.20",Dominos Estore West Perth dominos.com.a
08/04/2025,"-47.00",HANOZE PARK PTY LTD       PERTH
07/04/2025,"-4.83",EasyPark                  PRAHRAN
07/04/2025,"-62.59",WEI'S DUMPLING HUT        SUBIACO
07/04/2025,"-60.40",HOYTS                     SYDNEY
07/04/2025,"-17.24",DUONG HOLDINGS PTY LTD    NORTHBRIDGE
07/04/2025,"-65.42",ZLR*An Com                mt lawle
04/04/2025,"-6.10",SQ *GIANT COFFEE          Northbridge
03/04/2025,"-74.99",IINET LTD N               SYDNEY
02/04/2025,"-36.60",NOODLE INN                WEST PERTH
01/04/2025,"-16.50",SQ *SIPRA KEBAB AND GRILL 1800595310
01/04/2025,"-7.35",FARMER JACKS SUBIACO      SUBIACO
01/04/2025,"-7.73",SMP*Presotea James St6b   Northbridge
31/03/2025,"-75.11",NXT*Himalayan Restauran   Victoria Park
31/03/2025,"-53.29",HBF HEALTH LIMITED        PERTH
31/03/2025,"-23.13",BANGKOK BROTHERS          NORTHBRIDGE
31/03/2025,"-30.85",Blizzard Entertainment    949-9551380
31/03/2025,"-880.73",NRMA Insurance            nrma.com.au
31/03/2025,"-13.99",SPOTIFY                   SYDNEY
31/03/2025,"-2873.99",STAND UP SURF SHOP PTY    NORTH FREMANT
28/03/2025,"-35.66",SPUD SHED                 BENTLEY
28/03/2025,"-8.23",SMP*Presotea James St6b   Northbridge
26/03/2025,"-27.81",FARMER JACKS SUBIACO      SUBIACO
26/03/2025,"-16.50",MCDONALDS DT 1488         KARAWARA
26/03/2025,"-64.77",OTR COMO                  COMO
25/03/2025,"-86.71",ZLR*An Com                mt lawle
24/03/2025,"-77.20",Blizzard Entertainment    949-9551380
24/03/2025,"-123.55",Blizzard Entertainment    949-9551380
24/03/2025,"-1.49",APPLE.COM/BILL            SYDNEY
24/03/2025,"-18.00",SQ *MIMOCHI VICTORIA PARK Victoria Park
24/03/2025,"-8.23",SMP*Presotea James St6b   Northbridge
21/03/2025,"-2.55",TOYBOX INTERNATIONAL      OSBORNE PARK
21/03/2025,"-6.30",SQ *GIANT COFFEE          Northbridge
21/03/2025,"-2.00",GUILD OF UNDERGRADUATE    CRAWLEY
21/03/2025,"-31.88",FARMER JACKS SUBIACO      SUBIACO
17/03/2025,"-39.62",FARMER JACKS SUBIACO      SUBIACO
17/03/2025,"-53.29",HBF HEALTH LIMITED        PERTH
17/03/2025,"-46.43",WEI'S DUMPLING HUT        SUBIACO
17/03/2025,"-19.23",CHENLY PTY LTD            EAST VICTORIA
17/03/2025,"-6.30",SQ *GIANT COFFEE          Northbridge
13/03/2025,"780.00",PAYMENT - THANKYOU
13/03/2025,"-16.50",SQ *SIPRA KEBAB AND GRILL West Perth
13/03/2025,"-6.30",SQ *GIANT COFFEE          Northbridge
13/03/2025,"-38.93",UNITED PERTH AIRPORT      PERTH AIRPORT
12/03/2025,"-16.30",MCDONALDS ASCOT WATER     BELMONT
12/03/2025,"-61.41",MONSTERA THAI KITCHE      CLOVERDALE
12/03/2025,"-38.40",READING CINEMAS           SOUTH MELBOUR
12/03/2025,"-18.27",LOUDER LOUDER             NORTHBRIDGE
11/03/2025,"-7.22",SMP*Presotea James St6b   Northbridge
10/03/2025,"-14.70",Sharetea Perth CBD        Perth
10/03/2025,"-54.06",Riot*                     Dublin
10/03/2025,"-27.32",Varsity Northbridge       Northbridge
06/03/2025,"-36.43",The Trustee for Qinwe     East Victoria
06/03/2025,"-74.99",IINET LTD N               SYDNEY
06/03/2025,"-71.04",AMPOL SUBIACO             SUBIACO
05/03/2025,"-74.70",FARMER JACKS SUBIACO      SUBIACO
03/03/2025,"-60.70",UME GLOBAL PTY LTD        WEST PERTH
03/03/2025,"-60.44",FARMER JACKS SUBIACO      SUBIACO
03/03/2025,"-53.29",HBF HEALTH LIMITED        PERTH
03/03/2025,"-7.22",SMP*Presotea James St6b   Northbridge
03/03/2025,"-13.99",SPOTIFY                   SYDNEY
03/03/2025,"-40.00",MARCOS PIZZA              JOONDANNA
03/03/2025,"-15.37",LOCAL FRESH GOURMET       CANNINGTON
03/03/2025,"-25.57",FARMER JACKS SUBIACO      SUBIACO
28/02/2025,"-43.17",DiDiMobility              Sydney
27/02/2025,"-17.60",SINGAPORE FOOD STREET     Singapore  14.50  SGD 0.51 AUD
24/02/2025,"-1.49",APPLE.COM/BILL            SYDNEY
17/02/2025,"-53.29",HBF HEALTH LIMITED        PERTH
11/02/2025,"1250.00",PAYMENT - THANKYOU
11/02/2025,"-26.03",SQ*NAGANODONABERAMENTAKES TOKYO  2 400  JPY 0.76 AUD
07/02/2025,"-15.50",Hungry Jacks              Perth
07/02/2025,"-34.20",OKAY VIETNAMESE REST      NORTHBRIDGE
06/02/2025,"-45.25",BLUE SHARK                SUBIACO
05/02/2025,"-39.86",AIRALO                    SINGAPORE
05/02/2025,"-45.00",EDWARDOROKEBYFLORIST      SUBIACO
05/02/2025,"-84.24",LOUDER LOUDER             NORTHBRIDGE
04/02/2025,"-16.50",SQ *SIPRA KEBAB AND GRILL 1800595310
04/02/2025,"-7.34",EasyPark                  PRAHRAN
04/02/2025,"-12.60",SMP*Presotea James St6b   Northbridge
03/02/2025,"-53.29",HBF HEALTH LIMITED        PERTH
03/02/2025,"-74.99",IINET LTD N               SYDNEY
03/02/2025,"-17.78",FARMER JACKS SUBIACO      SUBIACO
03/02/2025,"-59.00",AMPOL SUBIACO             SUBIACO
03/02/2025,"-60.57",DELISIO                   SUBIACO
03/02/2025,"-47.47",FARMER JACKS SUBIACO      SUBIACO
31/01/2025,"-57.40",NENE CHICKEN NORTHBR      NORTHBRIDGE
31/01/2025,"-32.54",SPUD SHED                 BENTLEY
30/01/2025,"-13.99",SPOTIFY                   SYDNEY
28/01/2025,"-65.66",FARMER JACKS SUBIACO      SUBIACO
28/01/2025,"-250.45",DEPARTMENT OF TRANSPOR    PERTH
28/01/2025,"-34.20",OKAY VIETNAMESE REST      NORTHBRIDGE
28/01/2025,"-13.42",SMP*Presotea James St6b   Northbridge
24/01/2025,"1250.00",PAYMENT - THANKYOU
24/01/2025,"-12.18",HISS & SMOKE              PERTH
24/01/2025,"-47.09",COLES EXPRESS 6909        E VICTORIA PK
23/01/2025,"-6.71",SMP*Presotea James St6b   Northbridge
23/01/2025,"-27.71",SPUD SHED                 BENTLEY
22/01/2025,"2500.00",PAYMENT - THANKYOU
22/01/2025,"-1.49",APPLE.COM/BILL            SYDNEY
22/01/2025,"-16.80",Bentley                   Bentley
21/01/2025,"-45.42",WEI'S DUMPLING HUT        SUBIACO
21/01/2025,"-5.08",WEI'S DUMPLING HUT        SUBIACO
20/01/2025,"-53.29",HBF HEALTH LIMITED        PERTH
07/01/2025,"-409.00",APPLE ONLINE AU           SYDNEY
06/01/2025,"4500.00",PAYMENT - THANKYOU
06/01/2025,"-4613.45",HT CLINIC                 BANGKOK  95200.00  THB 134.37 AUD
06/01/2025,"-42.10",UBER *TRIP HELP.UBER.COM  Sydney
06/01/2025,"-53.29",HBF HEALTH LIMITED        PERTH
06/01/2025,"-1770.45",JASMINE GRANDE RESIDENCE  BANGKOK  36228.17  THB 51.57 AUD
06/01/2025,"-60.08",WWW.CHERRY* CHERRY AND    WEST PERTH
06/01/2025,"-1.04",EasyPark                  PRAHRAN
06/01/2025,"-7.45",SOUTH PERTH 7 DAY CH      SOUTH PERTH
06/01/2025,"-36.32",The Trustee for Qinwe     East Victoria
06/01/2025,"-74.99",IINET LTD N               SYDNEY
03/01/2025,"-28.84",AIRALO                    SINGAPORE
03/01/2025,"-50.50",OTR COMO                  COMO
03/01/2025,"-6.57",HYPERTEA PTY LTD          PERTH
02/01/2025,"-20.50",SUBI FISH N CHIPS         SUBIACO
02/01/2025,"-27.48",FARMER JACKS SUBIACO      SUBIACO
02/01/2025,"-40.78",CHENLY PTY LTD            EAST VICTORIA
02/01/2025,"-5.68",TEAMORROW                 EAST VICTORIA
31/12/2024,"-12.00",AMPOL BENTLEY             BENTLEY
31/12/2024,"-214.26",STEAM PURCHASE            SEATTLE
30/12/2024,"-28.00",LS Found. Subiaco         Subiaco
30/12/2024,"-13.99",SPOTIFY                   SYDNEY
30/12/2024,"-31.85",POST WEST PERTH POST S    WEST PERTH
30/12/2024,"-12.00",BOSU SUSHII SUBIACO       SUBIACO
30/12/2024,"-60.54",COLES EXPRESS 6913        WEST PERTH
30/12/2024,"-40.30",COLES 0270                SUBIACO
30/12/2024,"-10.00",LS Found. Subiaco         Subiaco
30/12/2024,"-2228.00",APPLE.COM/AU              SYDNEY
27/12/2024,"3000.00",PAYMENT - THANKYOU
27/12/2024,"-104.40",KMART 1386                PERTH
27/12/2024,"-13.16",T4 Myaree                 Myaree
27/12/2024,"-19.90",Uniqlo Perth              Perth
27/12/2024,"-68.41",SQ *UNCLE BILLY'S CHINESE Northbridge
27/12/2024,"-18.45",KFC AU Pinjarra North     Pinjarra Nort
27/12/2024,"-60.68",COLES EXPRESS 2012        DUNSBOROUGH
24/12/2024,"-22.29",BAILEY BREWING CO. DU     Dunsborough
23/12/2024,"-53.29",HBF HEALTH LIMITED        PERTH
23/12/2024,"-13.22",MCD FWY SOUTH             BALDIVIS
23/12/2024,"-45.14",BP BALDIVIS SB 7374       BALDIVIS
23/12/2024,"-7.36",T4 NORTHBRIDGE            PERTH
23/12/2024,"-19.28",LOUDER LOUDER             NORTHBRIDGE
20/12/2024,"-9.46",EasyPark                  PRAHRAN
19/12/2024,"-235.89",KANPAI (AUS) P/L          VICTORIA PARK
18/12/2024,"-10.20",PERTH AIRPORT PTY LTD     PERTH AIRPORT
17/12/2024,"-14.87",FARMER JACKS SUBIACO      SUBIACO
17/12/2024,"-60.61",UNITED PERTH AIRPORT      PERTH AIRPORT
16/12/2024,"-74.94",DELISIO                   SUBIACO
16/12/2024,"-16.81",SQ *SIPRA KEBAB AND GRILL West Perth
16/12/2024,"-18.10",WWW.SHANGH* SHANGHAI S    NORTHBRIDGE
16/12/2024,"-56.00",SQ *ALFRED'S PIZZERIA. SM Perth
16/12/2024,"-20.00",MURRAY MEWS               PERTH
16/12/2024,"-12.00",MURRAY MEWS               PERTH
16/12/2024,"-10.00",MURRAY MEWS               PERTH
16/12/2024,"-2.60",EasyPark                  PRAHRAN
16/12/2024,"-36.40",FARMER JACKS SUBIACO      SUBIACO
16/12/2024,"-21.39",YO CHI VIC PARK           VICTORIA PARK
13/12/2024,"2030.00",PAYMENT - THANKYOU
13/12/2024,"-43.24",The Trustee for Qinwe     East Victoria
13/12/2024,"-10.40",EasyPark                  PRAHRAN
13/12/2024,"-47.00",HANOZE PARK PTY LTD       PERTH
12/12/2024,"-47.50",STEAMGAMES.COM 4259522985 912-1844160
12/12/2024,"-27.32",Varsity Northbridge       Northbridge
11/12/2024,"-15.90",GUZMAN Y GOMEZ            SURRY HILLS
11/12/2024,"-19.50",MCDONALDS VASSE           VASSE
11/12/2024,"-50.01",BP BALDIVIS SB 7374       BALDIVIS
10/12/2024,"-58.27",COLES EXPRESS 2724        BUNBURY
09/12/2024,"-57.13",COLES 0297                DUNSBOROUGH
09/12/2024,"-53.29",HBF HEALTH LIMITED        PERTH
09/12/2024,"-16.50",SQ *SIPRA KEBAB AND GRILL 1800595310
09/12/2024,"-17.85",MCDONALDS DT 0442         SOUTH PERTH
09/12/2024,"-59.54",WEI'S DUMPLING HUT        SUBIACO
09/12/2024,"-12.33",FARMER JACKS SUBIACO      SUBIACO
06/12/2024,"-50.55",COLES EXPRESS 6913        WEST PERTH
05/12/2024,"-6.60",SQ *GIANT COFFEE          Northbridge
05/12/2024,"-24.26",North Bird Wine           Northbridge
04/12/2024,"-74.99",IINET LTD N               SYDNEY
04/12/2024,"-44.88",FARMER JACKS SUBIACO      SUBIACO
02/12/2024,"-43.40",WOOLWORTHS/CAROUSEL S/C 1 CANNINGTON
02/12/2024,"-45.00",THE EXECUTIVES            WEST PERTH
02/12/2024,"-13.99",SPOTIFY                   SYDNEY
29/11/2024,"-16.50",SQ *SIPRA KEBAB AND GRILL 1800595310
29/11/2024,"-6.60",SQ *GIANT COFFEE          Northbridge
27/11/2024,"-76.70",FARMER JACKS SUBIACO      SUBIACO
27/11/2024,"-61.41",MONSTERA THAI KITCHE      CLOVERDALE
27/11/2024,"-42.40",READING CINEMAS           SOUTH MELBOUR
25/11/2024,"-252.00",Adidas Australia          Mulgrave
25/11/2024,"-53.29",HBF HEALTH LIMITED        PERTH
25/11/2024,"-18.10",WWW.SHANGH* SHANGHAI S    NORTHBRIDGE
25/11/2024,"-16.50",SQ *SIPRA KEBAB AND GRILL 1800595310
25/11/2024,"-7.98",PRESOTEA NORTH BRIDGE     PERTH
25/11/2024,"-69.93",UME GLOBAL PTY LTD        WEST PERTH
25/11/2024,"-81.77",FARMER JACKS SUBIACO      SUBIACO
25/11/2024,"-5.10",CocaColaEPP               South Perth
25/11/2024,"-6.55",T4 NORTHBRIDGE            PERTH
21/11/2024,"-10.80",SQ *GIANT COFFEE          Northbridge
21/11/2024,"-35.94",Juicy BaoBao              Perth
21/11/2024,"-16.25",MCDONALDS JOLIMONT        JOLIMONT
20/11/2024,"-71.53",COLES EXPRESS 6913        WEST PERTH
20/11/2024,"-15.90",GUZMAN Y GOMEZ            SURRY HILLS
19/11/2024,"-16.50",SQ *SIPRA KEBAB AND GRILL 1800595310
19/11/2024,"-19.08",FARMER JACKS SUBIACO      SUBIACO
18/11/2024,"-74.67",FARMER JACKS SUBIACO      SUBIACO
18/11/2024,"-6.60",SQ *GIANT COFFEE          Northbridge
18/11/2024,"-14.80",GUZMAN Y GOMEZ            SURRY HILLS
18/11/2024,"-28.72",THE SUNMOS TRUST          NORTHBRIDGE
15/11/2024,"-6.60",SQ *GIANT COFFEE          Northbridge
15/11/2024,"-32.31",WEI'S DUMPLING HUT        SUBIACO
14/11/2024,"-6.30",SQ *GIANT COFFEE          Northbridge
13/11/2024,"-31.75",MCDONALDS JOLIMONT        JOLIMONT
12/11/2024,"-20.50",SUBI FISH N CHIPS         SUBIACO
12/11/2024,"-40.25",FARMER JACKS SUBIACO      SUBIACO
11/11/2024,"2250.00",PAYMENT - THANKYOU
11/11/2024,"-35.54",DD *DOORDASH CHICKENRI    MELBOURNE
11/11/2024,"-53.29",HBF HEALTH LIMITED        PERTH
11/11/2024,"-160.35",Adidas Australia          Mulgrave
11/11/2024,"-48.31",FARMER JACKS SUBIACO      SUBIACO
08/11/2024,"-12.20",SQ *GIANT COFFEE          Northbridge
07/11/2024,"-16.50",SQ *SIPRA KEBAB AND GRILL 1800595310
06/11/2024,"-12.18",SQ *ULTIMATE FRIED CHICKE Perth
06/11/2024,"-44.40",WEI'S DUMPLING HUT        SUBIACO
04/11/2024,"-74.99",IINET LTD N               SYDNEY
04/11/2024,"-252.00",Adidas AU Pty Ltd         Mulgrave
04/11/2024,"-35.70",MCDONALDS ASCOT WATER     BELMONT
04/11/2024,"-39.02",UNITED PERTH AIRPORT      PERTH AIRPORT
01/11/2024,"-6.30",SQ *GIANT COFFEE          Northbridge
01/11/2024,"-99.99",Google Strava Run Bik     Pyrmont
01/11/2024,"-14.80",GUZMAN Y GOMEZ            SURRY HILLS

